Name	Description	Coverage%	Identity%	Target	Target_Total_Name
vB_VpP_AC2_33	tail protein	99.9	95.0	MW250641_00014	MW250641 Vibrio phage vB_VpP_DE17, complete genome.
vB_VpP_AC2_33	tail protein	99.9	94.4	MZ182247_00026	MZ182247 Vibrio phage vB_VpP_DE18, complete genome.
vB_VpP_AC2_33	tail protein	99.9	95.1	OP117450_00002	OP117450 UNVERIFIED_ORG: Vibrio phage SSJ01, complete genome.
vB_VpP_AC2_33	tail protein	99.9	94.2	ON872379_00013	ON872379 Vibrio phage vB_VpaP_1701, complete genome.
vB_VpP_AC2_34	internal virion protein	99.6	100.0	ON864052_00034	ON864052 Vibrio phage vB_VpP_AC2, complete genome.
vB_VpP_AC2_34	internal virion protein	99.6	98.4	OK585158_00004	OK585158 Vibrio phage vB_VpP_HA1, complete genome.
vB_VpP_AC2_34	internal virion protein	99.6	98.4	FJ896200_00038	FJ896200 Vibrio phage VP93, complete genome.
vB_VpP_AC2_34	internal virion protein	99.6	98.0	OK585160_00004	OK585160 Vibrio phage vB_VpP_HA7, complete genome.
vB_VpP_AC2_34	internal virion protein	99.6	98.0	OK585159_00004	OK585159 Vibrio phage vB_VpP_HA5, complete genome.
vB_VpP_AC2_34	internal virion protein	99.6	98.0	OK349506_00036	OK349506 Vibrio phage vB_VpaP_AL-1, complete genome.
vB_VpP_AC2_34	internal virion protein	99.6	86.7	ON457557_00037	ON457557 Vibrio phage vB_VpaP_M3, complete genome.
vB_VpP_AC2_34	internal virion protein	99.6	86.7	ON457556_00031	ON457556 Vibrio phage vB_VpaP_C2, complete genome.
vB_VpP_AC2_34	internal virion protein	99.6	86.7	ON457555_00037	ON457555 Vibrio phage vB_VpaP_M9, complete genome.
vB_VpP_AC2_34	internal virion protein	99.6	86.7	ON457554_00037	ON457554 Vibrio phage vB_VpaP_M83, complete genome.
vB_VpP_AC2_34	internal virion protein	99.6	86.7	MN974282_00035	MN974282 Vibrio phage OWB, complete genome.
vB_VpP_AC2_34	internal virion protein	99.6	86.7	MK474470_00035	MK474470 UNVERIFIED: Vibrio phage vB_VpaS_OWB, complete genome.
vB_VpP_AC2_34	internal virion protein	85.1	84.9	MZ182247_00027	MZ182247 Vibrio phage vB_VpP_DE18, complete genome.
vB_VpP_AC2_34	internal virion protein	85.1	84.4	MW250641_00013	MW250641 Vibrio phage vB_VpP_DE17, complete genome.
vB_VpP_AC2_34	internal virion protein	98.0	84.8	MT178448_00036	MT178448 Vibrio phage vB_VpP_FE11, complete genome.
vB_VpP_AC2_34	internal virion protein	85.1	84.0	ON872379_00012	ON872379 Vibrio phage vB_VpaP_1701, complete genome.
vB_VpP_AC2_34	internal virion protein	85.1	84.0	MZ020222_00009	MZ020222 Vibrio phage BUCT233, complete genome.
vB_VpP_AC2_34	internal virion protein	85.1	84.0	OM362522_00014	OM362522 Vibrio phage vB_VpaP_GHSM17, complete genome.
vB_VpP_AC2_34	internal virion protein	85.1	84.4	ON080941_00012	ON080941 Vibrio phage F23s2, complete genome.
vB_VpP_AC2_34	internal virion protein	85.1	84.4	MT501516_00036	MT501516 Vibrio phage vB_VpaP_MGD1, complete genome.
vB_VpP_AC2_34	internal virion protein	85.1	83.0	OP117450_00001	OP117450 UNVERIFIED_ORG: Vibrio phage SSJ01, complete genome.
vB_VpP_AC2_34	internal virion protein	85.1	83.0	ON080940_00027	ON080940 Vibrio phage H256D1, complete genome.
vB_VpP_AC2_34	internal virion protein	85.1	83.0	OM799543_00036	OM799543 Vibrio phage OY1, complete genome.
vB_VpP_AC2_34	internal virion protein	85.1	83.0	MZ592921_00024	MZ592921 Vibrio phage vB_VpP_NS8, complete genome.
vB_VpP_AC2_34	internal virion protein	85.1	83.0	MF754112_00048	MF754112 Vibrio phage vB_VpaP_KF2, complete genome.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	100.0	ON864052_00035	ON864052 Vibrio phage vB_VpP_AC2, complete genome.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	99.0	MT501516_00037	MT501516 Vibrio phage vB_VpaP_MGD1, complete genome.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	98.9	MZ516827_00029	MZ516827 Vibrio phage vB_VpP_DE10, complete genome.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	98.9	ON080941_00011	ON080941 Vibrio phage F23s2, complete genome.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	98.5	OK585158_00003	OK585158 Vibrio phage vB_VpP_HA1, complete genome.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	98.2	FJ896200_00039	FJ896200 Vibrio phage VP93, complete genome.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	98.2	OK349506_00037	OK349506 Vibrio phage vB_VpaP_AL-1, complete genome.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	98.0	MW331544_00038	MW331544 Vibrio phage vB_Vc_SrVc2, complete genome.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	98.0	LR794124_00039	LR794124 Vibrio phage vB_Vc_SrVc9 genome assembly, chromosome: 1.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	98.0	ON080940_00028	ON080940 Vibrio phage H256D1, complete genome.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	97.8	OM799543_00037	OM799543 Vibrio phage OY1, complete genome.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	98.1	OK585160_00003	OK585160 Vibrio phage vB_VpP_HA7, complete genome.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	98.1	OK585159_00003	OK585159 Vibrio phage vB_VpP_HA5, complete genome.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	95.3	MW250641_00012	MW250641 Vibrio phage vB_VpP_DE17, complete genome.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	95.3	MF754111_00013	MF754111 Vibrio phage vB_VpaP_KF1, complete genome.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	95.2	ON872379_00011	ON872379 Vibrio phage vB_VpaP_1701, complete genome.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	94.8	MF754112_00049	MF754112 Vibrio phage vB_VpaP_KF2, complete genome.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	94.7	MZ182247_00028	MZ182247 Vibrio phage vB_VpP_DE18, complete genome.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	94.4	MT178448_00037	MT178448 Vibrio phage vB_VpP_FE11, complete genome.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	94.5	MZ020222_00008	MZ020222 Vibrio phage BUCT233, complete genome.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	93.5	MN974282_00036	MN974282 Vibrio phage OWB, complete genome.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	93.5	MK474470_00036	MK474470 UNVERIFIED: Vibrio phage vB_VpaS_OWB, complete genome.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	93.4	ON457557_00038	ON457557 Vibrio phage vB_VpaP_M3, complete genome.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	93.4	ON457556_00032	ON457556 Vibrio phage vB_VpaP_C2, complete genome.
vB_VpP_AC2_35	internal virion lysozyme motif protein	99.9	93.3	ON457555_00038	ON457555 Vibrio phage vB_VpaP_M9, complete genome.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	100.0	ON864052_00036	ON864052 Vibrio phage vB_VpP_AC2, complete genome.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	99.3	MF754112_00050	MF754112 Vibrio phage vB_VpaP_KF2, complete genome.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	99.3	OK585160_00002	OK585160 Vibrio phage vB_VpP_HA7, complete genome.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	99.3	OK585159_00002	OK585159 Vibrio phage vB_VpP_HA5, complete genome.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	99.2	ON872379_00010	ON872379 Vibrio phage vB_VpaP_1701, complete genome.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	99.2	MF754111_00014	MF754111 Vibrio phage vB_VpaP_KF1, complete genome.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	99.2	MZ020222_00007	MZ020222 Vibrio phage BUCT233, complete genome.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	99.2	OP117450_00046	OP117450 UNVERIFIED_ORG: Vibrio phage SSJ01, complete genome.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	99.1	ON080941_00010	ON080941 Vibrio phage F23s2, complete genome.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	99.2	MZ182247_00029	MZ182247 Vibrio phage vB_VpP_DE18, complete genome.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	99.2	OM799543_00038	OM799543 Vibrio phage OY1, complete genome.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	99.2	MZ592921_00026	MZ592921 Vibrio phage vB_VpP_NS8, complete genome.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	99.2	MZ516827_00030	MZ516827 Vibrio phage vB_VpP_DE10, complete genome.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	99.2	OK585158_00002	OK585158 Vibrio phage vB_VpP_HA1, complete genome.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	99.1	OM362522_00011	OM362522 Vibrio phage vB_VpaP_GHSM17, complete genome.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	99.0	ON080940_00029	ON080940 Vibrio phage H256D1, complete genome.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	99.1	MW250641_00011	MW250641 Vibrio phage vB_VpP_DE17, complete genome.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	99.1	MT501516_00038	MT501516 Vibrio phage vB_VpaP_MGD1, complete genome.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	98.9	OK349506_00038	OK349506 Vibrio phage vB_VpaP_AL-1, complete genome.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	98.9	MT178448_00038	MT178448 Vibrio phage vB_VpP_FE11, complete genome.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	98.8	MW331544_00039	MW331544 Vibrio phage vB_Vc_SrVc2, complete genome.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	98.8	LR794124_00040	LR794124 Vibrio phage vB_Vc_SrVc9 genome assembly, chromosome: 1.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	98.5	FJ896200_00040	FJ896200 Vibrio phage VP93, complete genome.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	98.0	ON457555_00039	ON457555 Vibrio phage vB_VpaP_M9, complete genome.
vB_VpP_AC2_36	internal virion protein with endolysin domain protein	99.9	98.0	ON457554_00039	ON457554 Vibrio phage vB_VpaP_M83, complete genome.
vB_VpP_AC2_37	tail fiber protein	99.5	100.0	ON864052_00037	ON864052 Vibrio phage vB_VpP_AC2, complete genome.
vB_VpP_AC2_37	tail fiber protein	99.5	99.5	OK349506_00039	OK349506 Vibrio phage vB_VpaP_AL-1, complete genome.
vB_VpP_AC2_37	tail fiber protein	99.5	99.5	MZ516827_00031	MZ516827 Vibrio phage vB_VpP_DE10, complete genome.
vB_VpP_AC2_37	tail fiber protein	99.5	99.0	ON080941_00009	ON080941 Vibrio phage F23s2, complete genome.
vB_VpP_AC2_37	tail fiber protein	99.5	99.0	MW331544_00040	MW331544 Vibrio phage vB_Vc_SrVc2, complete genome.
vB_VpP_AC2_37	tail fiber protein	99.5	99.0	LR794124_00041	LR794124 Vibrio phage vB_Vc_SrVc9 genome assembly, chromosome: 1.
vB_VpP_AC2_37	tail fiber protein	99.5	98.5	OK585158_00001	OK585158 Vibrio phage vB_VpP_HA1, complete genome.
vB_VpP_AC2_37	tail fiber protein	99.5	98.0	MF754111_00015	MF754111 Vibrio phage vB_VpaP_KF1, complete genome.
vB_VpP_AC2_37	tail fiber protein	99.5	98.5	FJ896200_00041	FJ896200 Vibrio phage VP93, complete genome.
vB_VpP_AC2_37	tail fiber protein	99.5	98.0	OM799543_00039	OM799543 Vibrio phage OY1, complete genome.
vB_VpP_AC2_37	tail fiber protein	99.5	98.0	MZ592921_00027	MZ592921 Vibrio phage vB_VpP_NS8, complete genome.
vB_VpP_AC2_37	tail fiber protein	99.5	98.0	MZ020222_00006	MZ020222 Vibrio phage BUCT233, complete genome.
vB_VpP_AC2_37	tail fiber protein	99.5	98.0	MT501516_00039	MT501516 Vibrio phage vB_VpaP_MGD1, complete genome.
vB_VpP_AC2_37	tail fiber protein	99.5	98.0	OK585160_00001	OK585160 Vibrio phage vB_VpP_HA7, complete genome.
vB_VpP_AC2_37	tail fiber protein	99.5	98.0	OK585159_00001	OK585159 Vibrio phage vB_VpP_HA5, complete genome.
vB_VpP_AC2_37	tail fiber protein	99.5	97.5	ON080940_00030	ON080940 Vibrio phage H256D1, complete genome.
vB_VpP_AC2_37	tail fiber protein	99.5	97.0	ON872379_00009	ON872379 Vibrio phage vB_VpaP_1701, complete genome.
vB_VpP_AC2_37	tail fiber protein	99.5	97.0	OM362522_00010	OM362522 Vibrio phage vB_VpaP_GHSM17, complete genome.
vB_VpP_AC2_37	tail fiber protein	99.5	97.0	MZ182247_00030	MZ182247 Vibrio phage vB_VpP_DE18, complete genome.
vB_VpP_AC2_37	tail fiber protein	99.5	97.0	OP117450_00045	OP117450 UNVERIFIED_ORG: Vibrio phage SSJ01, complete genome.
vB_VpP_AC2_37	tail fiber protein	99.5	96.1	MW250641_00010	MW250641 Vibrio phage vB_VpP_DE17, complete genome.
vB_VpP_AC2_37	tail fiber protein	99.5	96.1	MT178448_00039	MT178448 Vibrio phage vB_VpP_FE11, complete genome.
vB_VpP_AC2_37	tail fiber protein	99.5	95.1	ON457555_00040	ON457555 Vibrio phage vB_VpaP_M9, complete genome.
vB_VpP_AC2_37	tail fiber protein	99.5	95.1	ON457554_00040	ON457554 Vibrio phage vB_VpaP_M83, complete genome.
vB_VpP_AC2_37	tail fiber protein	99.5	94.6	ON457557_00040	ON457557 Vibrio phage vB_VpaP_M3, complete genome.
vB_VpP_AC2_39	terminase small subunit	99.0	100.0	OK585160_00047	OK585160 Vibrio phage vB_VpP_HA7, complete genome.
vB_VpP_AC2_39	terminase small subunit	99.0	100.0	OK585159_00047	OK585159 Vibrio phage vB_VpP_HA5, complete genome.
vB_VpP_AC2_39	terminase small subunit	99.0	100.0	OK585158_00048	OK585158 Vibrio phage vB_VpP_HA1, complete genome.
vB_VpP_AC2_39	terminase small subunit	99.0	100.0	ON864052_00039	ON864052 Vibrio phage vB_VpP_AC2, complete genome.
vB_VpP_AC2_39	terminase small subunit	99.0	100.0	MZ516827_00033	MZ516827 Vibrio phage vB_VpP_DE10, complete genome.
vB_VpP_AC2_39	terminase small subunit	99.0	100.0	MW331544_00042	MW331544 Vibrio phage vB_Vc_SrVc2, complete genome.
vB_VpP_AC2_39	terminase small subunit	99.0	100.0	LR794124_00043	LR794124 Vibrio phage vB_Vc_SrVc9 genome assembly, chromosome: 1.
vB_VpP_AC2_39	terminase small subunit	99.0	100.0	MT501516_00041	MT501516 Vibrio phage vB_VpaP_MGD1, complete genome.
vB_VpP_AC2_39	terminase small subunit	99.0	100.0	FJ896200_00043	FJ896200 Vibrio phage VP93, complete genome.
vB_VpP_AC2_39	terminase small subunit	99.0	99.0	OP117450_00043	OP117450 UNVERIFIED_ORG: Vibrio phage SSJ01, complete genome.
vB_VpP_AC2_39	terminase small subunit	99.0	99.0	ON872379_00007	ON872379 Vibrio phage vB_VpaP_1701, complete genome.
vB_VpP_AC2_39	terminase small subunit	99.0	99.0	ON080941_00007	ON080941 Vibrio phage F23s2, complete genome.
vB_VpP_AC2_39	terminase small subunit	99.0	99.0	ON080940_00032	ON080940 Vibrio phage H256D1, complete genome.
vB_VpP_AC2_39	terminase small subunit	99.0	99.0	OM799543_00041	OM799543 Vibrio phage OY1, complete genome.
vB_VpP_AC2_39	terminase small subunit	99.0	99.0	OK349506_00041	OK349506 Vibrio phage vB_VpaP_AL-1, complete genome.
vB_VpP_AC2_39	terminase small subunit	99.0	99.0	MZ182247_00032	MZ182247 Vibrio phage vB_VpP_DE18, complete genome.
vB_VpP_AC2_39	terminase small subunit	99.0	99.0	MF754112_00003	MF754112 Vibrio phage vB_VpaP_KF2, complete genome.
vB_VpP_AC2_39	terminase small subunit	99.0	99.0	MT178448_00041	MT178448 Vibrio phage vB_VpP_FE11, complete genome.
vB_VpP_AC2_39	terminase small subunit	99.0	97.0	OM362522_00008	OM362522 Vibrio phage vB_VpaP_GHSM17, complete genome.
vB_VpP_AC2_39	terminase small subunit	99.0	99.0	MW250641_00008	MW250641 Vibrio phage vB_VpP_DE17, complete genome.
vB_VpP_AC2_39	terminase small subunit	99.0	98.0	MZ592921_00029	MZ592921 Vibrio phage vB_VpP_NS8, complete genome.
vB_VpP_AC2_39	terminase small subunit	99.0	98.0	MZ020222_00004	MZ020222 Vibrio phage BUCT233, complete genome.
vB_VpP_AC2_39	terminase small subunit	99.0	98.0	MF754111_00017	MF754111 Vibrio phage vB_VpaP_KF1, complete genome.
vB_VpP_AC2_39	terminase small subunit	99.0	97.0	ON457557_00042	ON457557 Vibrio phage vB_VpaP_M3, complete genome.
vB_VpP_AC2_39	terminase small subunit	99.0	97.0	ON457556_00036	ON457556 Vibrio phage vB_VpaP_C2, complete genome.
vB_VpP_AC2_40	terminase large subunit	99.8	100.0	ON864052_00040	ON864052 Vibrio phage vB_VpP_AC2, complete genome.
vB_VpP_AC2_40	terminase large subunit	99.8	99.8	OP117450_00042	OP117450 UNVERIFIED_ORG: Vibrio phage SSJ01, complete genome.
vB_VpP_AC2_40	terminase large subunit	99.8	99.8	OM799543_00042	OM799543 Vibrio phage OY1, complete genome.
vB_VpP_AC2_40	terminase large subunit	99.8	99.8	MZ592921_00030	MZ592921 Vibrio phage vB_VpP_NS8, complete genome.
vB_VpP_AC2_40	terminase large subunit	99.8	99.8	MZ020222_00003	MZ020222 Vibrio phage BUCT233, complete genome.
vB_VpP_AC2_40	terminase large subunit	99.8	99.7	OK585160_00046	OK585160 Vibrio phage vB_VpP_HA7, complete genome.
vB_VpP_AC2_40	terminase large subunit	99.8	99.7	OK585159_00046	OK585159 Vibrio phage vB_VpP_HA5, complete genome.
vB_VpP_AC2_40	terminase large subunit	99.8	99.7	OK585158_00047	OK585158 Vibrio phage vB_VpP_HA1, complete genome.
vB_VpP_AC2_40	terminase large subunit	99.8	99.7	ON080941_00006	ON080941 Vibrio phage F23s2, complete genome.
vB_VpP_AC2_40	terminase large subunit	99.8	99.7	ON080940_00033	ON080940 Vibrio phage H256D1, complete genome.
vB_VpP_AC2_40	terminase large subunit	99.8	99.7	OK349506_00042	OK349506 Vibrio phage vB_VpaP_AL-1, complete genome.
vB_VpP_AC2_40	terminase large subunit	99.8	99.7	MZ516827_00034	MZ516827 Vibrio phage vB_VpP_DE10, complete genome.
vB_VpP_AC2_40	terminase large subunit	99.8	99.7	MW331544_00043	MW331544 Vibrio phage vB_Vc_SrVc2, complete genome.
vB_VpP_AC2_40	terminase large subunit	99.8	99.7	LR794124_00044	LR794124 Vibrio phage vB_Vc_SrVc9 genome assembly, chromosome: 1.
vB_VpP_AC2_40	terminase large subunit	99.8	99.7	MT501516_00042	MT501516 Vibrio phage vB_VpaP_MGD1, complete genome.
vB_VpP_AC2_40	terminase large subunit	99.8	99.7	MF754112_00004	MF754112 Vibrio phage vB_VpaP_KF2, complete genome.
vB_VpP_AC2_40	terminase large subunit	99.8	99.5	MW250641_00007	MW250641 Vibrio phage vB_VpP_DE17, complete genome.
vB_VpP_AC2_40	terminase large subunit	99.8	99.5	MF754111_00018	MF754111 Vibrio phage vB_VpaP_KF1, complete genome.
vB_VpP_AC2_40	terminase large subunit	99.8	99.7	FJ896200_00044	FJ896200 Vibrio phage VP93, complete genome.
vB_VpP_AC2_40	terminase large subunit	99.8	99.5	ON872379_00006	ON872379 Vibrio phage vB_VpaP_1701, complete genome.
vB_VpP_AC2_40	terminase large subunit	99.8	99.4	OM362522_00007	OM362522 Vibrio phage vB_VpaP_GHSM17, complete genome.
vB_VpP_AC2_40	terminase large subunit	99.8	99.2	MT178448_00042	MT178448 Vibrio phage vB_VpP_FE11, complete genome.
vB_VpP_AC2_40	terminase large subunit	99.8	99.4	MZ182247_00033	MZ182247 Vibrio phage vB_VpP_DE18, complete genome.
vB_VpP_AC2_40	terminase large subunit	99.8	98.7	ON457557_00043	ON457557 Vibrio phage vB_VpaP_M3, complete genome.
vB_VpP_AC2_40	terminase large subunit	99.8	98.7	ON457556_00037	ON457556 Vibrio phage vB_VpaP_C2, complete genome.
vB_VpP_AC2_44	endolysin	99.3	100.0	ON872379_00002	ON872379 Vibrio phage vB_VpaP_1701, complete genome.
vB_VpP_AC2_44	endolysin	99.3	100.0	ON864052_00044	ON864052 Vibrio phage vB_VpP_AC2, complete genome.
vB_VpP_AC2_44	endolysin	99.3	100.0	ON080940_00037	ON080940 Vibrio phage H256D1, complete genome.
vB_VpP_AC2_44	endolysin	99.3	100.0	MZ516827_00038	MZ516827 Vibrio phage vB_VpP_DE10, complete genome.
vB_VpP_AC2_44	endolysin	99.3	100.0	MZ182247_00038	MZ182247 Vibrio phage vB_VpP_DE18, complete genome.
vB_VpP_AC2_44	endolysin	99.3	99.3	MT501516_00046	MT501516 Vibrio phage vB_VpaP_MGD1, complete genome.
vB_VpP_AC2_44	endolysin	99.3	99.3	MF754112_00009	MF754112 Vibrio phage vB_VpaP_KF2, complete genome.
vB_VpP_AC2_44	endolysin	99.3	99.3	MF754111_00023	MF754111 Vibrio phage vB_VpaP_KF1, complete genome.
vB_VpP_AC2_44	endolysin	99.3	98.5	OK585160_00041	OK585160 Vibrio phage vB_VpP_HA7, complete genome.
vB_VpP_AC2_44	endolysin	99.3	98.5	OK585159_00041	OK585159 Vibrio phage vB_VpP_HA5, complete genome.
vB_VpP_AC2_44	endolysin	99.3	98.5	OM362522_00002	OM362522 Vibrio phage vB_VpaP_GHSM17, complete genome.
vB_VpP_AC2_44	endolysin	99.3	98.5	OM799543_00047	OM799543 Vibrio phage OY1, complete genome.
vB_VpP_AC2_44	endolysin	99.3	97.8	MZ020222_00047	MZ020222 Vibrio phage BUCT233, complete genome.
vB_VpP_AC2_44	endolysin	99.3	96.4	OK349506_00046	OK349506 Vibrio phage vB_VpaP_AL-1, complete genome.
vB_VpP_AC2_44	endolysin	99.3	96.4	OK585158_00043	OK585158 Vibrio phage vB_VpP_HA1, complete genome.
vB_VpP_AC2_44	endolysin	99.3	96.4	ON080941_00002	ON080941 Vibrio phage F23s2, complete genome.
vB_VpP_AC2_44	endolysin	99.3	96.4	FJ896200_00048	FJ896200 Vibrio phage VP93, complete genome.
vB_VpP_AC2_44	endolysin	99.3	97.1	MZ592921_00035	MZ592921 Vibrio phage vB_VpP_NS8, complete genome.
vB_VpP_AC2_44	endolysin	99.3	96.4	MW250641_00002	MW250641 Vibrio phage vB_VpP_DE17, complete genome.
vB_VpP_AC2_44	endolysin	99.3	95.6	MW331544_00047	MW331544 Vibrio phage vB_Vc_SrVc2, complete genome.
vB_VpP_AC2_44	endolysin	99.3	95.6	LR794124_00048	LR794124 Vibrio phage vB_Vc_SrVc9 genome assembly, chromosome: 1.
vB_VpP_AC2_44	endolysin	99.3	96.4	OP117450_00037	OP117450 UNVERIFIED_ORG: Vibrio phage SSJ01, complete genome.
vB_VpP_AC2_44	endolysin	99.3	93.4	MN974282_00046	MN974282 Vibrio phage OWB, complete genome.
vB_VpP_AC2_44	endolysin	99.3	93.4	MK474470_00046	MK474470 UNVERIFIED: Vibrio phage vB_VpaS_OWB, complete genome.
vB_VpP_AC2_44	endolysin	99.3	92.7	ON457557_00048	ON457557 Vibrio phage vB_VpaP_M3, complete genome.
