"qseqid"	"sseqid"	"qlen"	"slen"	"q_nident"	"q_aligned"	"s_nident"	"qs_nident"	"qs_len"	"interg_sim"	"fract_qslen"	"q_fract_aligned"	"s_fract_aligned"
"NC_048167_Vibrio_phage_vB_VpaS_OWB"	"ON457555_Vibrio_phage_vB_VpaP_M9"	43264	43268	41472	43134	41554	83026	86532	95.948	1	1	1
"NC_048167_Vibrio_phage_vB_VpaS_OWB"	"ON457557_Vibrio_phage_vB_VpaP_M3"	43264	43446	41519	43131	41600	83119	86710	95.859	1	1	0.99
"NC_048167_Vibrio_phage_vB_VpaS_OWB"	"OQ302138_Vibrio_phage_VP9"	43264	43486	37889	42800	38085	75974	86750	87.578	1	0.99	0.98
"NC_048167_Vibrio_phage_vB_VpaS_OWB"	"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	43264	43228	38284	42895	38361	76645	86492	88.615	1	0.99	0.99
"NC_048167_Vibrio_phage_vB_VpaS_OWB"	"OP117450_Vibrio_phage_SSJ01"	43264	43332	38255	43078	38362	76617	86596	88.476	1	1	0.99
"NC_048167_Vibrio_phage_vB_VpaS_OWB"	"ON457554_Vibrio_phage_vB_VpaP_M83"	43264	43901	41412	43728	42049	83461	87165	95.751	1	1.01	1
"NC_048167_Vibrio_phage_vB_VpaS_OWB"	"ON457556_Vibrio_phage_vB_VpaP_C2"	43264	43494	41519	43179	41648	83167	86758	95.861	1	1	0.99
"NC_048167_Vibrio_phage_vB_VpaS_OWB"	"OK585158_Vibrio_phage_vB_VpP_HA1"	43264	42987	38211	42424	38215	76426	86251	88.609	1	0.98	0.99
"NC_048167_Vibrio_phage_vB_VpaS_OWB"	"NC_048036_Vibrio_phage_vB_VpaP_KF2"	43264	43571	38685	43047	38691	77376	86835	89.107	1	0.99	0.99
"NC_048167_Vibrio_phage_vB_VpaS_OWB"	"MF754112_Vibrio_phage_vB_VpaP_KF2"	43264	43571	38685	43047	38691	77376	86835	89.107	1	0.99	0.99
"NC_048167_Vibrio_phage_vB_VpaS_OWB"	"OM799543_Vibrio_phage_OY1"	43264	43479	38439	42961	38509	76948	86743	88.708	1	0.99	0.99
"NC_048167_Vibrio_phage_vB_VpaS_OWB"	"vB_VpP_AC2"	43264	44270	38209	42690	39261	77470	87534	88.503	1	0.99	0.99
"NC_048167_Vibrio_phage_vB_VpaS_OWB"	"ON864052_Vibrio_phage_vB_VpP_AC2"	43264	44270	38209	42690	39261	77470	87534	88.503	1	0.99	0.99
"NC_048167_Vibrio_phage_vB_VpaS_OWB"	"OR726634_Vibrio_phage_VP17802"	43264	42896	38358	42709	38414	76772	86160	89.104	1	0.99	1
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"OK349506_Vibrio_phage_vB_VpaP_AL-1"	42854	42854	42854	42854	42854	85708	85708	100	1	1	1
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"MT501516_Vibrio_phage_vB_VpaP_MGD1"	42854	43290	39952	42096	40047	79999	86144	92.867	1	0.98	0.98
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"OQ999171_Vibrio_phage_VPy02"	42854	43465	40154	42277	40126	80280	86319	93.004	1	0.99	0.97
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"PP712941_Vibrio_phage_TCU_VP01_ZB"	42854	43338	39846	42239	39844	79690	86192	92.456	1	0.99	0.98
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"ON872379_Vibrio_phage_vB_VpaP_1701"	42854	43975	39322	42178	40089	79411	86829	91.457	1	0.98	0.99
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"MZ020222_Vibrio_phage_BUCT233"	42854	43245	38881	42337	38739	77620	86099	90.152	1	0.99	0.98
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"MW250641_Vibrio_phage_vB_VpP_DE17"	42854	43394	38420	42053	38397	76817	86248	89.065	1	0.98	0.97
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"MT178448_Vibrio_phage_vB_VpP_FE11"	42854	43397	38322	42116	38233	76555	86251	88.758	1	0.98	0.97
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"NC_048167_Vibrio_phage_vB_VpaS_OWB"	42854	43264	38483	41963	38353	76836	86118	89.222	1	0.98	0.97
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"MN974282_Vibrio_phage_OWB"	42854	43264	38483	41963	38353	76836	86118	89.222	1	0.98	0.97
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"MK474470_Vibrio_phage_vB_VpaS_OWB"	42854	43264	38483	41963	38353	76836	86118	89.222	1	0.98	0.97
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"OK585159_Vibrio_phage_vB_VpP_HA5"	42854	43210	39905	42119	39760	79665	86064	92.565	1	0.98	0.98
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"OK585160_Vibrio_phage_vB_VpP_HA7"	42854	43210	39904	42119	39759	79663	86064	92.563	1	0.98	0.98
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"MW331544_Vibrio_phage_vB_Vc_SrVc2"	42854	43157	41479	42778	41346	82825	86011	96.296	1	1	0.99
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"LR794124_Vibrio_phage_vB_Vc_SrVc9_genome_assembly"	42854	43156	41474	42778	41341	82815	86010	96.285	1	1	0.99
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"ON080941_Vibrio_phage_F23s2"	42854	43386	40770	42707	40842	81612	86240	94.634	1	1	0.99
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	42854	43228	38802	42164	38772	77574	86082	90.116	1	0.98	0.98
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"OK585158_Vibrio_phage_vB_VpP_HA1"	42854	42987	40192	42134	40049	80241	85841	93.476	1	0.98	0.98
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"OQ302138_Vibrio_phage_VP9"	42854	43486	38391	41915	38439	76830	86340	88.985	1	0.98	0.96
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"OP117450_Vibrio_phage_SSJ01"	42854	43332	38813	41930	38791	77604	86186	90.042	1	0.98	0.97
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"NC_048036_Vibrio_phage_vB_VpaP_KF2"	42854	43571	39376	42113	39234	78610	86425	90.957	1	0.98	0.97
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"MF754112_Vibrio_phage_vB_VpaP_KF2"	42854	43571	39376	42113	39234	78610	86425	90.957	1	0.98	0.97
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"vB_VpP_AC2"	42854	44270	39657	42152	40614	80271	87124	92.134	1	0.98	0.98
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"ON864052_Vibrio_phage_vB_VpP_AC2"	42854	44270	39657	42152	40614	80271	87124	92.134	1	0.98	0.98
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"OM799543_Vibrio_phage_OY1"	42854	43479	39682	42393	39659	79341	86333	91.901	1	0.99	0.97
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"OR726634_Vibrio_phage_VP17802"	42854	42896	39555	42147	39513	79068	85750	92.208	1	0.98	0.98
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"ON457554_Vibrio_phage_vB_VpaP_M83"	42854	43901	38345	42851	38906	77251	86755	89.045	1	1	0.98
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"ON457555_Vibrio_phage_vB_VpaP_M9"	42854	43268	38412	42193	38373	76785	86122	89.158	1	0.98	0.97
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"ON457556_Vibrio_phage_vB_VpaP_C2"	42854	43494	38305	42284	38276	76581	86348	88.689	1	0.99	0.97
"OK349506_Vibrio_phage_vB_VpaP_AL-1"	"ON457557_Vibrio_phage_vB_VpaP_M3"	42854	43446	38307	42238	38247	76554	86300	88.707	1	0.99	0.97
"OK585158_Vibrio_phage_vB_VpP_HA1"	"OK585158_Vibrio_phage_vB_VpP_HA1"	42987	42987	42987	42987	42987	85974	85974	100	1	1	1
"OK585158_Vibrio_phage_vB_VpP_HA1"	"ON080941_Vibrio_phage_F23s2"	42987	43386	40467	42550	40636	81103	86373	93.899	1	0.99	0.98
"OK585158_Vibrio_phage_vB_VpP_HA1"	"NC_048036_Vibrio_phage_vB_VpaP_KF2"	42987	43571	40381	42835	40381	80762	86558	93.304	1	1	0.99
"OK585158_Vibrio_phage_vB_VpP_HA1"	"MF754112_Vibrio_phage_vB_VpaP_KF2"	42987	43571	40381	42835	40381	80762	86558	93.304	1	1	0.99
"OK585158_Vibrio_phage_vB_VpP_HA1"	"OK349506_Vibrio_phage_vB_VpaP_AL-1"	42987	42854	40049	42198	40192	80241	85841	93.476	1	0.98	0.98
"OK585158_Vibrio_phage_vB_VpP_HA1"	"OQ999171_Vibrio_phage_VPy02"	42987	43465	40785	42645	40895	81680	86452	94.48	1	0.99	0.98
"OK585158_Vibrio_phage_vB_VpP_HA1"	"OK585159_Vibrio_phage_vB_VpP_HA5"	42987	43210	40713	42504	40713	81426	86197	94.465	1	0.99	0.98
"OK585158_Vibrio_phage_vB_VpP_HA1"	"OK585160_Vibrio_phage_vB_VpP_HA7"	42987	43210	40712	42504	40712	81424	86197	94.463	1	0.99	0.98
"OK585158_Vibrio_phage_vB_VpP_HA1"	"PP712941_Vibrio_phage_TCU_VP01_ZB"	42987	43338	40669	42654	40770	81439	86325	94.34	1	0.99	0.99
"OK585158_Vibrio_phage_vB_VpP_HA1"	"MT501516_Vibrio_phage_vB_VpaP_MGD1"	42987	43290	40701	42737	40900	81601	86277	94.58	1	0.99	0.99
"OK585158_Vibrio_phage_vB_VpP_HA1"	"ON872379_Vibrio_phage_vB_VpaP_1701"	42987	43975	40295	43058	41236	81531	86962	93.755	1	1	1
"OK585158_Vibrio_phage_vB_VpP_HA1"	"MW331544_Vibrio_phage_vB_Vc_SrVc2"	42987	43157	39683	41990	39683	79366	86144	92.132	1	0.98	0.98
"OK585158_Vibrio_phage_vB_VpP_HA1"	"LR794124_Vibrio_phage_vB_Vc_SrVc9_genome_assembly"	42987	43156	39678	41990	39678	79356	86143	92.121	1	0.98	0.98
"OK585158_Vibrio_phage_vB_VpP_HA1"	"MZ020222_Vibrio_phage_BUCT233"	42987	43245	39169	42194	39169	78338	86232	90.846	1	0.98	0.97
"OK585158_Vibrio_phage_vB_VpP_HA1"	"MW250641_Vibrio_phage_vB_VpP_DE17"	42987	43394	39230	42768	39331	78561	86381	90.947	1	0.99	0.99
"OK585158_Vibrio_phage_vB_VpP_HA1"	"MT178448_Vibrio_phage_vB_VpP_FE11"	42987	43397	39082	42773	39196	78278	86384	90.616	1	1	0.99
"OK585158_Vibrio_phage_vB_VpP_HA1"	"NC_048167_Vibrio_phage_vB_VpaS_OWB"	42987	43264	38215	42369	38211	76426	86251	88.609	1	0.99	0.98
"OK585158_Vibrio_phage_vB_VpP_HA1"	"MN974282_Vibrio_phage_OWB"	42987	43264	38215	42369	38211	76426	86251	88.609	1	0.99	0.98
"OK585158_Vibrio_phage_vB_VpP_HA1"	"MK474470_Vibrio_phage_vB_VpaS_OWB"	42987	43264	38215	42369	38211	76426	86251	88.609	1	0.99	0.98
"OK585158_Vibrio_phage_vB_VpP_HA1"	"OQ302138_Vibrio_phage_VP9"	42987	43486	38871	42062	39060	77931	86473	90.122	1	0.98	0.97
"OK585158_Vibrio_phage_vB_VpP_HA1"	"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	42987	43228	39602	42581	39671	79273	86215	91.948	1	0.99	0.98
"OK585158_Vibrio_phage_vB_VpP_HA1"	"OP117450_Vibrio_phage_SSJ01"	42987	43332	39330	41998	39452	78782	86319	91.268	1	0.98	0.97
"OK585158_Vibrio_phage_vB_VpP_HA1"	"vB_VpP_AC2"	42987	44270	40375	42580	41454	81829	87257	93.779	1	0.99	0.99
"OK585158_Vibrio_phage_vB_VpP_HA1"	"ON864052_Vibrio_phage_vB_VpP_AC2"	42987	44270	40375	42580	41454	81829	87257	93.779	1	0.99	0.99
"OK585158_Vibrio_phage_vB_VpP_HA1"	"OM799543_Vibrio_phage_OY1"	42987	43479	40326	42615	40400	80726	86466	93.362	1	0.99	0.98
"OK585158_Vibrio_phage_vB_VpP_HA1"	"OR726634_Vibrio_phage_VP17802"	42987	42896	40381	42581	40437	80818	85883	94.102	1	0.99	0.99
"OK585158_Vibrio_phage_vB_VpP_HA1"	"ON457555_Vibrio_phage_vB_VpaP_M9"	42987	43268	38229	42589	38304	76533	86255	88.729	1	0.99	0.98
"OK585158_Vibrio_phage_vB_VpP_HA1"	"ON457557_Vibrio_phage_vB_VpaP_M3"	42987	43446	38154	42589	38226	76380	86433	88.369	1	0.99	0.98
"OK585158_Vibrio_phage_vB_VpP_HA1"	"ON457554_Vibrio_phage_vB_VpaP_M83"	42987	43901	38246	43172	38849	77095	86888	88.729	1	1	0.98
"OK585158_Vibrio_phage_vB_VpP_HA1"	"ON457556_Vibrio_phage_vB_VpaP_C2"	42987	43494	38153	42640	38258	76411	86481	88.356	1	0.99	0.98
"OK585159_Vibrio_phage_vB_VpP_HA5"	"OK585159_Vibrio_phage_vB_VpP_HA5"	43210	43210	43210	43210	43210	86420	86420	100	1	1	1
"OK585159_Vibrio_phage_vB_VpP_HA5"	"OK585160_Vibrio_phage_vB_VpP_HA7"	43210	43210	43209	43210	43209	86418	86420	99.998	1	1	1
"OK585159_Vibrio_phage_vB_VpP_HA5"	"PP712941_Vibrio_phage_TCU_VP01_ZB"	43210	43338	41715	43202	41738	83453	86548	96.424	1	1	1
"OK585159_Vibrio_phage_vB_VpP_HA5"	"MT501516_Vibrio_phage_vB_VpaP_MGD1"	43210	43290	40598	42723	40800	81398	86500	94.102	1	0.99	0.99
"OK585159_Vibrio_phage_vB_VpP_HA5"	"ON872379_Vibrio_phage_vB_VpaP_1701"	43210	43975	40307	43082	41247	81554	87185	93.541	1	1	0.99
"OK585159_Vibrio_phage_vB_VpP_HA5"	"OK349506_Vibrio_phage_vB_VpaP_AL-1"	43210	42854	39760	42223	39905	79665	86064	92.565	1	0.98	0.98
"OK585159_Vibrio_phage_vB_VpP_HA5"	"OQ999171_Vibrio_phage_VPy02"	43210	43465	41021	43308	41139	82160	86675	94.791	1	1	1
"OK585159_Vibrio_phage_vB_VpP_HA5"	"MZ020222_Vibrio_phage_BUCT233"	43210	43245	39811	42650	39811	79622	86455	92.096	1	0.99	0.98
"OK585159_Vibrio_phage_vB_VpP_HA5"	"MW250641_Vibrio_phage_vB_VpP_DE17"	43210	43394	39906	43220	39971	79877	86604	92.232	1	1	1
"OK585159_Vibrio_phage_vB_VpP_HA5"	"MT178448_Vibrio_phage_vB_VpP_FE11"	43210	43397	39818	43277	39903	79721	86607	92.049	1	1	1
"OK585159_Vibrio_phage_vB_VpP_HA5"	"NC_048167_Vibrio_phage_vB_VpaS_OWB"	43210	43264	38778	43028	38772	77550	86474	89.68	1	1	1
"OK585159_Vibrio_phage_vB_VpP_HA5"	"MN974282_Vibrio_phage_OWB"	43210	43264	38778	43028	38772	77550	86474	89.68	1	1	1
"OK585159_Vibrio_phage_vB_VpP_HA5"	"MK474470_Vibrio_phage_vB_VpaS_OWB"	43210	43264	38778	43028	38772	77550	86474	89.68	1	1	1
"OK585159_Vibrio_phage_vB_VpP_HA5"	"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	43210	43228	40304	43123	40395	80699	86438	93.361	1	1	1
"OK585159_Vibrio_phage_vB_VpP_HA5"	"OQ302138_Vibrio_phage_VP9"	43210	43486	39655	42588	39841	79496	86696	91.695	1	0.99	0.98
"OK585159_Vibrio_phage_vB_VpP_HA5"	"OP117450_Vibrio_phage_SSJ01"	43210	43332	40129	42669	40251	80380	86542	92.88	1	0.99	0.98
"OK585159_Vibrio_phage_vB_VpP_HA5"	"OK585158_Vibrio_phage_vB_VpP_HA1"	43210	42987	40713	42543	40713	81426	86197	94.465	1	0.98	0.99
"OK585159_Vibrio_phage_vB_VpP_HA5"	"ON080941_Vibrio_phage_F23s2"	43210	43386	39997	42232	40147	80144	86596	92.549	1	0.98	0.98
"OK585159_Vibrio_phage_vB_VpP_HA5"	"NC_048036_Vibrio_phage_vB_VpaP_KF2"	43210	43571	40795	43200	40795	81590	86781	94.018	1	1	0.99
"OK585159_Vibrio_phage_vB_VpP_HA5"	"MF754112_Vibrio_phage_vB_VpaP_KF2"	43210	43571	40795	43200	40795	81590	86781	94.018	1	1	0.99
"OK585159_Vibrio_phage_vB_VpP_HA5"	"MW331544_Vibrio_phage_vB_Vc_SrVc2"	43210	43157	39572	42013	39572	79144	86367	91.637	1	0.97	0.97
"OK585159_Vibrio_phage_vB_VpP_HA5"	"LR794124_Vibrio_phage_vB_Vc_SrVc9_genome_assembly"	43210	43156	39566	42013	39566	79132	86366	91.624	1	0.97	0.97
"OK585159_Vibrio_phage_vB_VpP_HA5"	"OR726634_Vibrio_phage_VP17802"	43210	42896	40597	42601	40653	81250	86106	94.36	1	0.99	0.99
"OK585159_Vibrio_phage_vB_VpP_HA5"	"OM799543_Vibrio_phage_OY1"	43210	43479	41418	43265	41493	82911	86689	95.642	1	1	1
"OK585159_Vibrio_phage_vB_VpP_HA5"	"ON457554_Vibrio_phage_vB_VpaP_M83"	43210	43901	38867	43866	39466	78333	87111	89.923	1	1.02	1
"OK585159_Vibrio_phage_vB_VpP_HA5"	"ON457556_Vibrio_phage_vB_VpaP_C2"	43210	43494	38737	43357	38861	77598	86704	89.498	1	1	1
"OK585159_Vibrio_phage_vB_VpP_HA5"	"ON457557_Vibrio_phage_vB_VpaP_M3"	43210	43446	38731	43306	38825	77556	86656	89.499	1	1	1
"OK585159_Vibrio_phage_vB_VpP_HA5"	"ON457555_Vibrio_phage_vB_VpaP_M9"	43210	43268	38766	43287	38841	77607	86478	89.742	1	1	1
"OK585159_Vibrio_phage_vB_VpP_HA5"	"vB_VpP_AC2"	43210	44270	40179	42599	41252	81431	87480	93.085	1	0.99	0.99
"OK585159_Vibrio_phage_vB_VpP_HA5"	"ON864052_Vibrio_phage_vB_VpP_AC2"	43210	44270	40179	42599	41252	81431	87480	93.085	1	0.99	0.99
"OK585160_Vibrio_phage_vB_VpP_HA7"	"OK585160_Vibrio_phage_vB_VpP_HA7"	43210	43210	43210	43210	43210	86420	86420	100	1	1	1
"OK585160_Vibrio_phage_vB_VpP_HA7"	"OK585159_Vibrio_phage_vB_VpP_HA5"	43210	43210	43209	43210	43209	86418	86420	99.998	1	1	1
"OK585160_Vibrio_phage_vB_VpP_HA7"	"PP712941_Vibrio_phage_TCU_VP01_ZB"	43210	43338	41714	43202	41737	83451	86548	96.422	1	1	1
"OK585160_Vibrio_phage_vB_VpP_HA7"	"MT501516_Vibrio_phage_vB_VpaP_MGD1"	43210	43290	40597	42723	40799	81396	86500	94.099	1	0.99	0.99
"OK585160_Vibrio_phage_vB_VpP_HA7"	"ON872379_Vibrio_phage_vB_VpaP_1701"	43210	43975	40306	43082	41246	81552	87185	93.539	1	1	0.99
"OK585160_Vibrio_phage_vB_VpP_HA7"	"OK349506_Vibrio_phage_vB_VpaP_AL-1"	43210	42854	39759	42223	39904	79663	86064	92.563	1	0.98	0.98
"OK585160_Vibrio_phage_vB_VpP_HA7"	"OQ999171_Vibrio_phage_VPy02"	43210	43465	41020	43308	41138	82158	86675	94.789	1	1	1
"OK585160_Vibrio_phage_vB_VpP_HA7"	"MZ020222_Vibrio_phage_BUCT233"	43210	43245	39810	42650	39810	79620	86455	92.094	1	0.99	0.98
"OK585160_Vibrio_phage_vB_VpP_HA7"	"MW250641_Vibrio_phage_vB_VpP_DE17"	43210	43394	39905	43220	39970	79875	86604	92.23	1	1	1
"OK585160_Vibrio_phage_vB_VpP_HA7"	"MT178448_Vibrio_phage_vB_VpP_FE11"	43210	43397	39817	43277	39902	79719	86607	92.047	1	1	1
"OK585160_Vibrio_phage_vB_VpP_HA7"	"NC_048167_Vibrio_phage_vB_VpaS_OWB"	43210	43264	38777	43028	38771	77548	86474	89.678	1	1	1
"OK585160_Vibrio_phage_vB_VpP_HA7"	"MN974282_Vibrio_phage_OWB"	43210	43264	38777	43028	38771	77548	86474	89.678	1	1	1
"OK585160_Vibrio_phage_vB_VpP_HA7"	"MK474470_Vibrio_phage_vB_VpaS_OWB"	43210	43264	38777	43028	38771	77548	86474	89.678	1	1	1
"OK585160_Vibrio_phage_vB_VpP_HA7"	"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	43210	43228	40303	43123	40394	80697	86438	93.358	1	1	1
"OK585160_Vibrio_phage_vB_VpP_HA7"	"OQ302138_Vibrio_phage_VP9"	43210	43486	39654	42588	39840	79494	86696	91.693	1	0.99	0.98
"OK585160_Vibrio_phage_vB_VpP_HA7"	"OP117450_Vibrio_phage_SSJ01"	43210	43332	40128	42669	40250	80378	86542	92.877	1	0.99	0.98
"OK585160_Vibrio_phage_vB_VpP_HA7"	"OK585158_Vibrio_phage_vB_VpP_HA1"	43210	42987	40712	42543	40712	81424	86197	94.463	1	0.98	0.99
"OK585160_Vibrio_phage_vB_VpP_HA7"	"ON080941_Vibrio_phage_F23s2"	43210	43386	39996	42232	40146	80142	86596	92.547	1	0.98	0.98
"OK585160_Vibrio_phage_vB_VpP_HA7"	"NC_048036_Vibrio_phage_vB_VpaP_KF2"	43210	43571	40794	43200	40794	81588	86781	94.016	1	1	0.99
"OK585160_Vibrio_phage_vB_VpP_HA7"	"MF754112_Vibrio_phage_vB_VpaP_KF2"	43210	43571	40794	43200	40794	81588	86781	94.016	1	1	0.99
"OK585160_Vibrio_phage_vB_VpP_HA7"	"MW331544_Vibrio_phage_vB_Vc_SrVc2"	43210	43157	39571	42013	39571	79142	86367	91.635	1	0.97	0.97
"OK585160_Vibrio_phage_vB_VpP_HA7"	"LR794124_Vibrio_phage_vB_Vc_SrVc9_genome_assembly"	43210	43156	39565	42013	39565	79130	86366	91.622	1	0.97	0.97
"OK585160_Vibrio_phage_vB_VpP_HA7"	"OR726634_Vibrio_phage_VP17802"	43210	42896	40596	42601	40652	81248	86106	94.358	1	0.99	0.99
"OK585160_Vibrio_phage_vB_VpP_HA7"	"OM799543_Vibrio_phage_OY1"	43210	43479	41417	43265	41492	82909	86689	95.64	1	1	1
"OK585160_Vibrio_phage_vB_VpP_HA7"	"ON457554_Vibrio_phage_vB_VpaP_M83"	43210	43901	38866	43866	39465	78331	87111	89.921	1	1.02	1
"OK585160_Vibrio_phage_vB_VpP_HA7"	"ON457556_Vibrio_phage_vB_VpaP_C2"	43210	43494	38736	43357	38860	77596	86704	89.495	1	1	1
"OK585160_Vibrio_phage_vB_VpP_HA7"	"ON457557_Vibrio_phage_vB_VpaP_M3"	43210	43446	38730	43306	38824	77554	86656	89.496	1	1	1
"OK585160_Vibrio_phage_vB_VpP_HA7"	"ON457555_Vibrio_phage_vB_VpaP_M9"	43210	43268	38765	43287	38840	77605	86478	89.74	1	1	1
"OK585160_Vibrio_phage_vB_VpP_HA7"	"vB_VpP_AC2"	43210	44270	40178	42599	41251	81429	87480	93.083	1	0.99	0.99
"OK585160_Vibrio_phage_vB_VpP_HA7"	"ON864052_Vibrio_phage_vB_VpP_AC2"	43210	44270	40178	42599	41251	81429	87480	93.083	1	0.99	0.99
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	43228	43228	43228	43228	43228	86456	86456	100	1	1	1
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"MZ020222_Vibrio_phage_BUCT233"	43228	43245	40458	42822	40385	80843	86473	93.489	1	0.99	0.99
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"ON872379_Vibrio_phage_vB_VpaP_1701"	43228	43975	40241	42549	41085	81326	87203	93.261	1	0.98	0.99
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"MT178448_Vibrio_phage_vB_VpP_FE11"	43228	43397	40440	43331	40491	80931	86625	93.427	1	1	1
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"MW250641_Vibrio_phage_vB_VpP_DE17"	43228	43394	40420	43134	40437	80857	86622	93.345	1	1	1
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"PP712941_Vibrio_phage_TCU_VP01_ZB"	43228	43338	40433	43228	40480	80913	86566	93.47	1	1	1
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"OK585159_Vibrio_phage_vB_VpP_HA5"	43228	43210	40395	43097	40304	80699	86438	93.361	1	1	1
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"OK585160_Vibrio_phage_vB_VpP_HA7"	43228	43210	40394	43097	40303	80697	86438	93.358	1	1	1
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"MT501516_Vibrio_phage_vB_VpaP_MGD1"	43228	43290	39835	42605	39960	79795	86518	92.229	1	0.99	0.99
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"OQ302138_Vibrio_phage_VP9"	43228	43486	40117	42709	40255	80372	86714	92.686	1	0.99	0.98
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"OQ999171_Vibrio_phage_VPy02"	43228	43465	40349	43324	40395	80744	86693	93.138	1	1	1
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"OK349506_Vibrio_phage_vB_VpaP_AL-1"	43228	42854	38772	42190	38802	77574	86082	90.116	1	0.98	0.98
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"OP117450_Vibrio_phage_SSJ01"	43228	43332	40257	42793	40316	80573	86560	93.083	1	0.99	0.99
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"NC_048167_Vibrio_phage_vB_VpaS_OWB"	43228	43264	38361	42801	38284	76645	86492	88.615	1	0.99	0.99
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"MN974282_Vibrio_phage_OWB"	43228	43264	38361	42801	38284	76645	86492	88.615	1	0.99	0.99
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"MK474470_Vibrio_phage_vB_VpaS_OWB"	43228	43264	38361	42801	38284	76645	86492	88.615	1	0.99	0.99
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"OR726634_Vibrio_phage_VP17802"	43228	42896	39953	42531	39958	79911	86124	92.786	1	0.98	0.99
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"ON457554_Vibrio_phage_vB_VpaP_M83"	43228	43901	38812	43955	39410	78222	87129	89.777	1	1.02	1
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"NC_048036_Vibrio_phage_vB_VpaP_KF2"	43228	43571	41053	43215	40985	82038	86799	94.515	1	1	0.99
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"MF754112_Vibrio_phage_vB_VpaP_KF2"	43228	43571	41053	43215	40985	82038	86799	94.515	1	1	0.99
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"OM799543_Vibrio_phage_OY1"	43228	43479	40717	43173	40724	81441	86707	93.927	1	1	0.99
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"ON457556_Vibrio_phage_vB_VpaP_C2"	43228	43494	38646	43286	38791	77437	86722	89.293	1	1	1
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"OK585158_Vibrio_phage_vB_VpP_HA1"	43228	42987	39671	42559	39602	79273	86215	91.948	1	0.98	0.99
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"ON080941_Vibrio_phage_F23s2"	43228	43386	39108	42131	39255	78363	86614	90.474	1	0.97	0.98
"OM362522_Vibrio_phage_vB_VpaP_GHSM17"	"MW331544_Vibrio_phage_vB_Vc_SrVc2"	43228	43157	39030	42016	38962	77992	86385	90.284	1	0.97	0.97
